mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22.720106887817384,0.05815666961830732,0.007225322723388672,0.00029387247749161594,0.08414460701586529,2,5,11,354,0.6280341613806619,"{'learning_rate': np.float64(0.08414460701586529), 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 354, 'subsample': np.float64(0.6280341613806619)}",0.9771712199124283,0.9827407208831915,0.9783182275358346,0.9722204831199116,0.9779954320783881,0.9776892167059508,0.0033520884428750197,17,0.9901737489871729,0.9892068002226543,0.9900937010669341,0.9901647886985548,0.9905090773495909,0.9900296232649815,0.00043590408604798
21.43011498451233,0.10862062828923158,0.009371471405029298,0.00023842002868211672,0.0012856686240131595,3,2,13,278,0.5157145928433671,"{'learning_rate': np.float64(0.0012856686240131595), 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 278, 'subsample': np.float64(0.5157145928433671)}",0.9701744124647644,0.9766350660850212,0.9696092548791305,0.965479587049479,0.970680903274382,0.9705158447505553,0.0035713999184877224,44,0.9728918515158518,0.9717366901778695,0.972924780853772,0.9746909237272634,0.9735826779632761,0.9731653848476066,0.0009669831066254578
45.61193928718567,0.0899914898431685,0.01339268684387207,6.043861603394105e-05,0.05219784944979271,5,5,5,321,0.5696657272029378,"{'learning_rate': np.float64(0.05219784944979271), 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 321, 'subsample': np.float64(0.5696657272029378)}",0.9810770193096613,0.9860275063160546,0.9817535192429186,0.9761403745565628,0.9805623470888648,0.9811121533028124,0.0031494174282221603,4,0.9998986664927054,0.999917515693611,0.9999540305061688,0.9999450651849962,0.9999558845244283,0.9999342324803819,2.246112537275899e-05
11.998802614212035,0.09279890547186634,0.0053234100341796875,4.9163969091187895e-05,0.04278626500929597,4,5,5,112,0.5384899549143964,"{'learning_rate': np.float64(0.04278626500929597), 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 112, 'subsample': np.float64(0.5384899549143964)}",0.9775124087116872,0.9834092884588825,0.9784739336569962,0.9735937867159506,0.9782011430374158,0.9782381121161865,0.0031271215880976527,14,0.9887420734283576,0.987350712804633,0.988446723312258,0.9894589410894079,0.9884954611347233,0.9884987823538761,0.000678510163306404
80.78287863731384,0.1782278566913122,0.01518077850341797,0.0002887604098607689,0.006053833609355681,7,4,3,269,0.9040601897822085,"{'learning_rate': np.float64(0.006053833609355681), 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 269, 'subsample': np.float64(0.9040601897822085)}",0.9800071487176988,0.9844746911022835,0.9782523675054742,0.9738108808901023,0.9784036016492652,0.9789897379729648,0.0034300923350640508,11,0.9953725211776614,0.9954658780689396,0.995319645192716,0.9955984082669099,0.9956986522404743,0.9954910209893402,0.00014048971443782212
42.04590821266174,0.1071525298209133,0.012112760543823242,0.00020387867365995738,0.05123157877050689,7,4,13,207,0.5932850294430179,"{'learning_rate': np.float64(0.05123157877050689), 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 207, 'subsample': np.float64(0.5932850294430179)}",0.982505138140846,0.9858650354592644,0.9810713394222693,0.9767932832526075,0.9803924119487983,0.981325441644757,0.0029487342324510508,2,0.9999899149154184,0.9999929124972335,0.9999944125477112,0.9999953014605752,0.9999964697460539,0.9999938022333985,2.2644496450999057e-06
61.03980932235718,0.14622372323598523,0.013461637496948241,0.00041503637261255315,0.2564424775342913,4,2,8,447,0.6781489190384875,"{'learning_rate': np.float64(0.2564424775342913), 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 447, 'subsample': np.float64(0.6781489190384875)}",0.9743247305014664,0.9761874588745644,0.9779498992178919,0.9700292142085292,0.973975530966004,0.974493366753691,0.002647369064755745,35,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975411889246,1.1021245353785273e-06
20.010661792755126,0.011240595748137244,0.005515432357788086,0.0002014459286137318,0.2802223448254042,2,1,12,220,0.9090073829612466,"{'learning_rate': np.float64(0.2802223448254042), 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 220, 'subsample': np.float64(0.9090073829612466)}",0.9705789648981714,0.982358102015451,0.9725054700414105,0.9710732176527648,0.9763099031532319,0.974565131552206,0.004384057695666341,34,0.995488309126082,0.9943698554637177,0.9958016391451625,0.995403583964601,0.9957911499733657,0.9953709075345858,0.0005251836933979163
89.08578100204468,0.2590517854391335,0.017905187606811524,0.0004918347818955202,0.21041952021861957,7,3,10,417,0.6110539052353652,"{'learning_rate': np.float64(0.21041952021861957), 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 417, 'subsample': np.float64(0.6110539052353652)}",0.9770095614099221,0.9818048887480808,0.9754496573245705,0.9687973877147465,0.9764229222176779,0.9758968834829995,0.00417186161160449,26,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975411889246,1.1021245353785273e-06
69.82956042289734,0.11206233593956146,0.019370555877685547,0.000154551154485052,0.0021062650964613775,5,7,12,473,0.6093821097865351,"{'learning_rate': np.float64(0.0021062650964613775), 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 473, 'subsample': np.float64(0.6093821097865351)}",0.976388922736984,0.9818747512165005,0.9763237256287396,0.9710097968827879,0.9765729367312773,0.9764340266392578,0.003436778988092564,23,0.9839716760018478,0.9830750687970429,0.984496292953984,0.985482681463053,0.9844394787232102,0.9842930395878275,0.0007829088764490823
