mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.3021188735961915,0.29460497456994306,0.0035095691680908205,8.011763953594795e-05,relu,2.0319809838424957e-05,128,"(256, 128)",0.0002101079931010357,adam,"{'activation': 'relu', 'alpha': np.float64(2.0319809838424957e-05), 'batch_size': 128, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.0002101079931010357), 'solver': 'adam'}",0.973774766651232,0.9737447095427257,0.9745040373824785,0.9664800903502047,0.9706654546252849,0.9718338117103851,0.0029858443505549597,35,0.9950792154180164,0.9799300974081994,0.9940039525637492,0.9935232030893125,0.9888037361160064,0.9902680409190567,0.005598531615003471
1.3020394325256348,0.2276645012647002,0.0043580055236816405,0.00013926628198200896,tanh,0.0031435197447135877,64,"(256,)",0.00016255057858173064,adam,"{'activation': 'tanh', 'alpha': np.float64(0.0031435197447135877), 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.00016255057858173064), 'solver': 'adam'}",0.969327126946604,0.977044492644132,0.9730217801559662,0.9669289142608106,0.9692580013838736,0.9711160630782771,0.0035486035467638235,42,0.9822357966952626,0.9858568755280063,0.9868798493053957,0.9899166550219082,0.9806050641924615,0.9850988481486069,0.0033271306426360153
1.8225623607635497,0.5378401295281171,0.011537599563598632,0.0001226503961443822,tanh,0.016394127471631596,256,"(512, 256)",0.006097025297491433,adam,"{'activation': 'tanh', 'alpha': np.float64(0.016394127471631596), 'batch_size': 256, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.006097025297491433), 'solver': 'adam'}",0.9741996279417379,0.9788787886172918,0.9739999235698413,0.9681615538413879,0.9673057799900967,0.9725091347920711,0.004280866020798089,20,0.9879487303767625,0.9970623952243542,0.9944746192265553,0.9977703271641257,0.9984568726653656,0.9951425889314326,0.0038411697573043197
2.6010334491729736,0.7481953706567932,0.006591653823852539,0.00030871236759574523,relu,0.00019832619693868132,128,"(512, 256)",0.0005159358144956885,adam,"{'activation': 'relu', 'alpha': np.float64(0.00019832619693868132), 'batch_size': 128, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.0005159358144956885), 'solver': 'adam'}",0.9741192048676269,0.977844661613823,0.972435544577077,0.9645790934244857,0.9696092548791306,0.9717175518724286,0.004454827261327215,37,0.9937507278027033,0.997028608920844,0.997452782091545,0.998408363420494,0.9961897385016454,0.9965660441474464,0.0015787351085583832
2.301972007751465,0.37200730041102514,0.005882358551025391,0.00011064200453133218,tanh,2.7555462077796642e-05,32,"(256, 128)",0.0007148510793512986,adam,"{'activation': 'tanh', 'alpha': np.float64(2.7555462077796642e-05), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.0007148510793512986), 'solver': 'adam'}",0.9747812736090463,0.979006328239872,0.9712931576306976,0.9682444886944347,0.9713029146722325,0.9729256325692566,0.0036777590808077932,13,0.9883510160176546,0.9969751605128853,0.9973042574507025,0.9977957754695504,0.995986761598497,0.995282594209858,0.003515980970922528
2.9727711200714113,0.21300964561599806,0.013258600234985351,0.0001480666217929285,tanh,0.00025720264197882334,128,"(512, 256, 128)",0.001050738402418141,adam,"{'activation': 'tanh', 'alpha': np.float64(0.00025720264197882334), 'batch_size': 128, 'hidden_layer_sizes': (512, 256, 128), 'learning_rate_init': np.float64(0.001050738402418141), 'solver': 'adam'}",0.9749770509914784,0.979137117279588,0.9737283525804529,0.9685250036385635,0.9717216543714393,0.9736178357723044,0.003517231621062509,3,0.9980609964205823,0.9982500981072965,0.9977046238047107,0.9990893214694451,0.9973496935968152,0.9980909466797699,0.0005868014847206634
2.2607955932617188,0.5618687259847617,0.0034467697143554686,1.76348538653068e-05,relu,0.0008696007095406228,32,"(256, 128)",0.0003457997441376002,adam,"{'activation': 'relu', 'alpha': np.float64(0.0008696007095406228), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.0003457997441376002), 'solver': 'adam'}",0.9722605382659485,0.9772857618664652,0.9741649801891402,0.9677078514100145,0.968170091252731,0.9719178445968598,0.0036263284709459917,33,0.9861942813048645,0.9936053704879027,0.9904786257346165,0.9948251810626613,0.9975617120136674,0.9925330341207426,0.0039010722965938196
1.1411628723144531,0.21014735920882882,0.004376697540283203,7.814347059982392e-05,tanh,0.059106986190885426,64,"(256,)",0.0006422030179057424,adam,"{'activation': 'tanh', 'alpha': np.float64(0.059106986190885426), 'batch_size': 64, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.0006422030179057424), 'solver': 'adam'}",0.9756675521328362,0.9784035613611808,0.9749252163420691,0.9675972716059522,0.9707979877728009,0.9734783178429678,0.003818773622075341,4,0.9941788739375604,0.9941470182799651,0.9923447840040791,0.9961780556468596,0.9854187559293662,0.992453497559566,0.0037206633135127547
2.5909634113311766,0.44933763987309416,0.011548948287963868,0.00010063065010619131,tanh,0.07711312991331107,256,"(512, 256)",0.00031883397351001905,adam,"{'activation': 'tanh', 'alpha': np.float64(0.07711312991331107), 'batch_size': 256, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.00031883397351001905), 'solver': 'adam'}",0.9747105987863427,0.9774181756147491,0.9752211799352944,0.9689185376471382,0.9730973972278619,0.9738731778422773,0.0028367477051073333,2,0.992300152236511,0.9965748563243795,0.989805744093974,0.9975438321663431,0.9937809878199129,0.9940011145282242,0.0028184341987294304
1.2745853424072267,0.5771961856566281,0.004836845397949219,0.000684203324867279,tanh,0.007064515131755319,32,"(256,)",0.009896484985318558,adam,"{'activation': 'tanh', 'alpha': np.float64(0.007064515131755319), 'batch_size': 32, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.009896484985318558), 'solver': 'adam'}",0.9690086840672955,0.9694319206492337,0.968373362951375,0.9625683297814992,0.9701426398163725,0.9679049874531552,0.00272969045907189,50,0.9787008348316162,0.9724381751290943,0.9768809510493972,0.988530966854268,0.9784563840172655,0.9790014623763283,0.005268249248290728
