mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5486966609954834,0.0020274926139413015,0.005593585968017578,9.599034010432321e-05,0.9648488261712865,0.151737409127036,2,5,233,0.019172239802201452,0.2734518553865505,0.7082549739351831,"{'colsample_bytree': np.float64(0.9648488261712865), 'learning_rate': np.float64(0.151737409127036), 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 233, 'reg_alpha': np.float64(0.019172239802201452), 'reg_lambda': np.float64(0.2734518553865505), 'subsample': np.float64(0.7082549739351831)}",0.9775733352829836,0.9838471474179319,0.9788142104805262,0.9723920444335672,0.9783857137397846,0.9782024902709587,0.003644915461004592,20,0.9914324793171936,0.9908231064986964,0.9915363812479209,0.9920584270742743,0.9916106181708316,0.9914922024617834,0.0003969485152770812
2.060290813446045,0.0109121644021991,0.010577964782714843,0.0032631395731787085,0.9416401294594341,0.007505808550723639,5,9,330,3.4209144044341704,0.35015835937028994,0.8238450602706812,"{'colsample_bytree': np.float64(0.9416401294594341), 'learning_rate': np.float64(0.007505808550723639), 'max_depth': 5, 'min_child_weight': 9, 'n_estimators': 330, 'reg_alpha': np.float64(3.4209144044341704), 'reg_lambda': np.float64(0.35015835937028994), 'subsample': np.float64(0.8238450602706812)}",0.9770184973070455,0.9818767821022103,0.9770290784230344,0.9724091192562533,0.9769286622039043,0.9770524278584896,0.0029950533571280495,31,0.9837476956724877,0.9832362523276984,0.9838887845051211,0.9849305141893605,0.9838756539922424,0.9839357801373818,0.0005513682071722769
1.1053268909454346,0.0038614083466520102,0.007466459274291992,0.00019437789355511862,0.5002601884976579,0.008944843936739702,4,7,297,0.03578792453502322,0.6836314065022723,0.6110539052353652,"{'colsample_bytree': np.float64(0.5002601884976579), 'learning_rate': np.float64(0.008944843936739702), 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 297, 'reg_alpha': np.float64(0.03578792453502322), 'reg_lambda': np.float64(0.6836314065022723), 'subsample': np.float64(0.6110539052353652)}",0.976177710623157,0.9815701183600193,0.9766392033050352,0.9714195926272542,0.976096874413053,0.9763806998657036,0.0032165582503305918,37,0.9817582666701621,0.9807228561853729,0.9819474242073526,0.9827913580805658,0.9817950645424391,0.9818029939371785,0.0006582529528179356
1.0218542098999024,0.002110303396391228,0.00693359375,0.0001564846027310521,0.5599326836668415,0.008151043683305624,4,6,259,0.0392602543355281,2.5470526233391175,0.681814801189647,"{'colsample_bytree': np.float64(0.5599326836668415), 'learning_rate': np.float64(0.008151043683305624), 'max_depth': 4, 'min_child_weight': 6, 'n_estimators': 259, 'reg_alpha': np.float64(0.0392602543355281), 'reg_lambda': np.float64(2.5470526233391175), 'subsample': np.float64(0.681814801189647)}",0.9757252292869967,0.9809251090585626,0.9757858687141276,0.9709496284599892,0.9755285267436443,0.9757828724526639,0.0031581915159026573,40,0.9803188939309231,0.9795285738643789,0.9808847923720506,0.9816187804227254,0.9806236297725668,0.980594934072529,0.0006850437765744034
1.7428975582122803,0.02505945240770479,0.009869146347045898,0.00016955382617829076,0.9858910413604803,0.3959281492292677,7,7,485,0.3642109088285162,0.197776123332861,0.9988702425244709,"{'colsample_bytree': np.float64(0.9858910413604803), 'learning_rate': np.float64(0.3959281492292677), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 485, 'reg_alpha': np.float64(0.3642109088285162), 'reg_lambda': np.float64(0.197776123332861), 'subsample': np.float64(0.9988702425244709)}",0.9788873183372733,0.9842988163998084,0.9802501217597475,0.9741861204457993,0.9793020625572718,0.9793848878999801,0.0032303851622767594,11,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016572,0.9999975411889246,1.102124535370436e-06
1.4479639530181885,0.00679250065744325,0.009152460098266601,0.0001512520701091402,0.6333905071376424,0.4323689235743781,5,6,442,0.002473046721099914,6.554382343546285,0.6197809453334862,"{'colsample_bytree': np.float64(0.6333905071376424), 'learning_rate': np.float64(0.4323689235743781), 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 442, 'reg_alpha': np.float64(0.002473046721099914), 'reg_lambda': np.float64(6.554382343546285), 'subsample': np.float64(0.6197809453334862)}",0.9766996482505951,0.9799876522148839,0.9776929637908058,0.9701227191899053,0.9770579430042419,0.9763121852900865,0.003299435682131378,39,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975411889246,1.1021245353785273e-06
2.548158597946167,0.01803333356161461,0.013856077194213867,0.00010623912622923999,0.5724474360456115,0.02094200787316247,7,7,423,0.00025366855305518886,0.5486670911103224,0.621079969138713,"{'colsample_bytree': np.float64(0.5724474360456115), 'learning_rate': np.float64(0.02094200787316247), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 423, 'reg_alpha': np.float64(0.00025366855305518886), 'reg_lambda': np.float64(0.5486670911103224), 'subsample': np.float64(0.621079969138713)}",0.9820412838447103,0.9851201065808821,0.9826113258111964,0.9774185469976364,0.9803216733976702,0.981502587326419,0.0025565556374580437,2,0.9981651496870422,0.9981624061375843,0.9982375143680067,0.9983601081507265,0.9981220318881998,0.9982094420463119,8.402744290467925e-05
1.5714073657989502,0.008243994717682382,0.00813288688659668,0.0001311528793174992,0.9015698781899479,0.0185920511439097,3,6,494,1.2082571285529122,3.950847349286011,0.5753587719827147,"{'colsample_bytree': np.float64(0.9015698781899479), 'learning_rate': np.float64(0.0185920511439097), 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 494, 'reg_alpha': np.float64(1.2082571285529122), 'reg_lambda': np.float64(3.950847349286011), 'subsample': np.float64(0.5753587719827147)}",0.9769080171244282,0.9826830437290311,0.9789361734997125,0.973475889130737,0.9774075703259095,0.9778821387619636,0.002991616342684774,24,0.9861417982198631,0.9851791680054174,0.9860719544994456,0.9870315994300597,0.9860387599533478,0.9860926560216268,0.0005868259324266178
1.371427345275879,0.005956678670992675,0.007883071899414062,0.0001342804255457,0.7540993883703593,0.07550537940155312,4,4,351,0.24424282201158246,0.10793832090127276,0.7560465291496405,"{'colsample_bytree': np.float64(0.7540993883703593), 'learning_rate': np.float64(0.07550537940155312), 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 351, 'reg_alpha': np.float64(0.24424282201158246), 'reg_lambda': np.float64(0.10793832090127276), 'subsample': np.float64(0.7560465291496405)}",0.9812857943606366,0.9863776310124373,0.9818803607828724,0.9756996815139026,0.9802745143635848,0.9811035964066868,0.0034158944133516945,3,0.9997726156370532,0.9997403535276863,0.999760653861953,0.999814471186499,0.9998294557176374,0.9997835099861657,3.338615081629202e-05
1.0136282920837403,0.009070555524420348,0.007126379013061524,0.00015861079055069102,0.613247887598969,0.05511908619816377,5,9,227,0.03879330247154566,4.7360928911554865,0.8378450585196404,"{'colsample_bytree': np.float64(0.613247887598969), 'learning_rate': np.float64(0.05511908619816377), 'max_depth': 5, 'min_child_weight': 9, 'n_estimators': 227, 'reg_alpha': np.float64(0.03879330247154566), 'reg_lambda': np.float64(4.7360928911554865), 'subsample': np.float64(0.8378450585196404)}",0.9803637722483529,0.9855262837228572,0.9816120421406623,0.9764379643233776,0.9808526190745284,0.9809585363019556,0.002901445161791125,4,0.9965464047003709,0.9965317216301235,0.9966832375263047,0.997286250615826,0.9966598464192228,0.9967414921783696,0.0002788849930122239
