mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.5923886775970457,0.07999402009024613,0.06460294723510743,0.0019476294128979105,40,sqrt,7,3,487,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 487}",0.9797341976782915,0.9836497453269318,0.9785101160193547,0.9737092450407803,0.9786483407744326,0.9788503289679582,0.0031749932066352043,34,0.9959585230192944,0.9958582310446644,0.9960297087885899,0.9963305930943458,0.9961344735190063,0.9960623058931801,0.00016165777956104888
16.45258173942566,1.0313811937406114,0.05678668022155762,0.01251374635153789,,0.5,6,3,364,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 6, 'min_samples_split': 3, 'n_estimators': 364}",0.9812321789778958,0.9852724230091227,0.9791772537343044,0.9756037372721427,0.9797488537508913,0.9802068893488712,0.003135914706614876,11,0.9974690502217906,0.997601096241073,0.9976062846444266,0.9977695144437928,0.9977253735707107,0.9976342638243587,0.00010561455723702621
1.2215098857879638,0.008983232715670345,0.034783935546875,0.0006099310297920057,10,sqrt,2,5,191,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 191}",0.9785440986523042,0.9834620914873394,0.9785182468873005,0.9730473923899955,0.9782499282450904,0.9783643515324061,0.0032962430937731905,38,0.9966750466860665,0.9968644024051377,0.9968999290850715,0.9970925184064647,0.9972140200962373,0.9969491833357956,0.00018732225831824678
9.586303806304931,0.25410089929916607,0.049439525604248045,0.0004913687554158631,30,0.3,4,14,363,"{'max_depth': 30, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 363}",0.9813385973890932,0.9853516275518079,0.9790288653942945,0.9756338214835419,0.9803285846354242,0.9803362992908322,0.0031616723258712618,7,0.9976021631769734,0.9976855365966127,0.997739672369068,0.997905645099558,0.997819445949247,0.9977504926382919,0.00010503793600443278
0.736935806274414,0.022079668480662618,0.03506813049316406,0.0002176452992965916,20,log2,1,5,149,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 149}",0.9780867431904403,0.9828170821858828,0.978315788275451,0.9724631895280926,0.9788459208655146,0.9781057448090763,0.0033053735005549013,40,0.9999104535940804,0.999926101987285,0.9999377253044894,0.9999501954820978,0.9999510589974515,0.9999351070730809,1.5348385651379144e-05
0.6782285690307617,0.011231264139541789,0.030693578720092773,0.0003924064867725963,30,log2,6,7,153,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 153}",0.9780445007676748,0.9816749120626487,0.9773872431560452,0.9720456694590778,0.9777474406060425,0.9773799532102977,0.0030814924392986278,46,0.9961040327535096,0.9960532770885373,0.9962083040817507,0.9965399701701162,0.9962922428536359,0.9962395653895099,0.0001715037278318709
9.915051889419555,0.18364397786696282,0.037113285064697264,0.006533792147892247,10,0.5,6,14,290,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 290}",0.9808081300416738,0.9847902907415983,0.9784454756191859,0.9748483796399814,0.9790247999603213,0.9795834152005523,0.003244657102972081,22,0.9952307203158618,0.9950144879733969,0.9953687639778374,0.9956414062520238,0.9956195135980557,0.995374978423435,0.00023731145146270924
1.1762762546539307,0.01762657357200763,0.04768738746643066,0.0011098429734070678,10,log2,4,3,301,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 301}",0.9768284064046011,0.9810234039269206,0.9766392033050353,0.9713512933365097,0.977103475864738,0.976589156567561,0.003079676293739016,50,0.9940147182283254,0.9939106665748085,0.994241724056151,0.9946767072168398,0.9942217362154631,0.9942131104583176,0.0002633047192030058
2.5536929607391357,0.01842996070718701,0.07609219551086426,0.0033389547235737104,30,log2,7,9,561,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 561}",0.9780924296704278,0.982030723239019,0.9773059344765875,0.9721570623499347,0.9771579526799747,0.9773488204831887,0.0031453391003347236,47,0.9952189840209584,0.9951654340000567,0.9953372710649364,0.9956480603997497,0.9953949996060847,0.9953529498183572,0.0001686495064873732
2.370368766784668,0.06748927237034513,0.048938846588134764,0.0008461526979131567,30,sqrt,6,9,312,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 312}",0.9795335461701558,0.9838796415892899,0.9784735271135988,0.9737791705051139,0.9790882207302983,0.9789508212216914,0.003213269301085065,30,0.9967395200983289,0.9966773329772817,0.9968422259414337,0.9970677304363105,0.9969270790236933,0.9968507776954094,0.0001381483551353164
